34:51.9,Gyro: -0.91, Setpoint:0.00, Output: -22.25, linear: 0.00, LSteps: -347, RSteps: 52, RPM: 13.45
35:08.4,Gyro: 0.20, Setpoint:-0.15, Output: 23.46, linear: -0.15, LSteps: -449, RSteps: 93, RPM: 12.03
35:08.4,Gyro: 0.20, Setpoint:-0.15, Output: 23.46, linear: -0.15, LSteps: -448, RSteps: 94, RPM: 11.33
35:08.4,Gyro: -0.03, Setpoint:-0.15, Output: 26.61, linear: -0.15, LSteps: -447, RSteps: 96, RPM: 11.30
35:08.4,Gyro: -0.28, Setpoint:-0.15, Output: 28.60, linear: -0.15, LSteps: -446, RSteps: 96, RPM: 11.30
35:08.4,Gyro: -0.56, Setpoint:-0.15, Output: 28.60, linear: -0.15, LSteps: -444, RSteps: 98, RPM: 21.90
35:08.4,Gyro: -0.89, Setpoint:-0.15, Output: 33.60, linear: -0.15, LSteps: -444, RSteps: 99, RPM: 11.91
35:08.4,Gyro: -1.25, Setpoint:-0.15, Output: 36.84, linear: -0.15, LSteps: -442, RSteps: 100, RPM: 10.42
35:08.4,Gyro: -1.52, Setpoint:-0.15, Output: 39.07, linear: -0.15, LSteps: -441, RSteps: 101, RPM: 13.79
35:08.4,Gyro: -1.52, Setpoint:-0.15, Output: 39.07, linear: -0.15, LSteps: -439, RSteps: 104, RPM: 17.58
35:08.4,Gyro: -1.54, Setpoint:-0.15, Output: 40.33, linear: -0.15, LSteps: -439, RSteps: 106, RPM: 18.69
35:08.5,Gyro: -1.59, Setpoint:-0.15, Output: 41.38, linear: -0.15, LSteps: -437, RSteps: 106, RPM: 18.69
35:08.5,Gyro: -1.54, Setpoint:-0.15, Output: 41.62, linear: -0.15, LSteps: -434, RSteps: 108, RPM: 19.88
35:08.5,Gyro: -1.54, Setpoint:-0.15, Output: 41.62, linear: -0.15, LSteps: -432, RSteps: 110, RPM: 22.20
35:08.5,Gyro: -1.43, Setpoint:-0.15, Output: 41.38, linear: -0.15, LSteps: -432, RSteps: 112, RPM: 22.25
35:08.5,Gyro: -1.17, Setpoint:-0.15, Output: 40.90, linear: -0.15, LSteps: -429, RSteps: 113, RPM: 21.76
35:08.5,Gyro: -1.17, Setpoint:-0.15, Output: 40.90, linear: -0.15, LSteps: -427, RSteps: 115, RPM: 22.02
35:08.5,Gyro: -1.01, Setpoint:-0.15, Output: 39.17, linear: -0.15, LSteps: -425, RSteps: 118, RPM: 23.17
35:08.5,Gyro: -0.85, Setpoint:-0.15, Output: 38.27, linear: -0.15, LSteps: -424, RSteps: 118, RPM: 23.08
35:08.5,Gyro: -0.52, Setpoint:-0.15, Output: 35.91, linear: -0.15, LSteps: -422, RSteps: 122, RPM: 22.48
35:08.6,Gyro: -0.52, Setpoint:-0.15, Output: 35.91, linear: -0.15, LSteps: -420, RSteps: 124, RPM: 22.22
35:08.6,Gyro: -0.35, Setpoint:-0.15, Output: 34.73, linear: -0.15, LSteps: -419, RSteps: 126, RPM: 22.06
35:08.6,Gyro: -0.00, Setpoint:-0.15, Output: 32.03, linear: -0.15, LSteps: -416, RSteps: 127, RPM: 20.64
35:08.6,Gyro: -0.00, Setpoint:-0.15, Output: 32.03, linear: -0.15, LSteps: -415, RSteps: 130, RPM: 21.76
35:08.6,Gyro: 0.16, Setpoint:-0.15, Output: 30.61, linear: -0.15, LSteps: -412, RSteps: 132, RPM: 18.95
35:08.6,Gyro: 0.46, Setpoint:-0.15, Output: 29.21, linear: -0.15, LSteps: -412, RSteps: 132, RPM: 18.95
35:08.6,Gyro: 0.46, Setpoint:-0.15, Output: 29.21, linear: -0.15, LSteps: -410, RSteps: 134, RPM: 18.97
35:08.6,Gyro: 0.58, Setpoint:-0.15, Output: 26.91, linear: -0.15, LSteps: -407, RSteps: 137, RPM: 68.01
35:08.6,Gyro: 0.68, Setpoint:-0.15, Output: 25.72, linear: -0.15, LSteps: -407, RSteps: 137, RPM: 68.01
35:08.6,Gyro: 0.84, Setpoint:-0.15, Output: 24.08, linear: -0.15, LSteps: -405, RSteps: 139, RPM: 16.42
35:08.7,Gyro: 0.84, Setpoint:-0.15, Output: 24.08, linear: -0.15, LSteps: -404, RSteps: 140, RPM: 14.33
35:08.7,Gyro: 0.89, Setpoint:-0.15, Output: 23.16, linear: -0.15, LSteps: -403, RSteps: 141, RPM: 14.33
35:08.7,Gyro: 0.95, Setpoint:-0.15, Output: 22.33, linear: -0.15, LSteps: -402, RSteps: 142, RPM: 14.33
35:08.7,Gyro: 0.95, Setpoint:-0.15, Output: 22.33, linear: -0.15, LSteps: -400, RSteps: 143, RPM: 12.26
35:08.7,Gyro: 0.98, Setpoint:-0.15, Output: 21.49, linear: -0.15, LSteps: -399, RSteps: 144, RPM: 12.04
35:08.7,Gyro: 0.99, Setpoint:-0.15, Output: 20.85, linear: -0.15, LSteps: -399, RSteps: 144, RPM: 12.04
35:08.7,Gyro: 0.95, Setpoint:-0.15, Output: 20.59, linear: -0.15, LSteps: -398, RSteps: 145, RPM: 12.41
35:08.7,Gyro: 0.95, Setpoint:-0.15, Output: 20.59, linear: -0.15, LSteps: -397, RSteps: 146, RPM: 10.41
35:08.7,Gyro: 0.95, Setpoint:-0.15, Output: 20.13, linear: -0.15, LSteps: -396, RSteps: 147, RPM: 10.69
35:08.7,Gyro: 0.90, Setpoint:-0.15, Output: 19.72, linear: -0.15, LSteps: -395, RSteps: 148, RPM: 8.71
35:08.8,Gyro: 0.90, Setpoint:-0.15, Output: 19.72, linear: -0.15, LSteps: -394, RSteps: 148, RPM: 10.06
35:08.8,Gyro: 0.89, Setpoint:-0.15, Output: 19.56, linear: -0.15, LSteps: -393, RSteps: 150, RPM: 14.82
35:08.8,Gyro: 0.88, Setpoint:-0.15, Output: 19.13, linear: -0.15, LSteps: -393, RSteps: 150, RPM: 14.82
35:08.8,Gyro: 0.88, Setpoint:-0.15, Output: 18.69, linear: -0.15, LSteps: -391, RSteps: 151, RPM: 9.69
35:08.8,Gyro: 0.88, Setpoint:-0.15, Output: 18.69, linear: -0.15, LSteps: -391, RSteps: 152, RPM: 9.69
35:08.8,Gyro: 0.84, Setpoint:-0.15, Output: 18.54, linear: -0.15, LSteps: -391, RSteps: 153, RPM: 65.41
35:08.8,Gyro: 0.84, Setpoint:-0.15, Output: 18.24, linear: -0.15, LSteps: -389, RSteps: 153, RPM: 65.41
35:08.8,Gyro: 0.84, Setpoint:-0.15, Output: 18.24, linear: -0.15, LSteps: -388, RSteps: 154, RPM: 7.46
35:08.8,Gyro: 0.88, Setpoint:-0.15, Output: 17.28, linear: -0.15, LSteps: -388, RSteps: 155, RPM: 7.46
35:08.8,Gyro: 0.96, Setpoint:-0.15, Output: 16.39, linear: -0.15, LSteps: -387, RSteps: 155, RPM: 5.53
35:08.8,Gyro: 0.96, Setpoint:-0.15, Output: 16.39, linear: -0.15, LSteps: -386, RSteps: 156, RPM: 23.52
35:08.9,Gyro: 0.98, Setpoint:-0.15, Output: 15.49, linear: -0.15, LSteps: -386, RSteps: 156, RPM: 23.52
35:08.9,Gyro: 0.93, Setpoint:-0.15, Output: 15.30, linear: -0.15, LSteps: -386, RSteps: 156, RPM: 23.52
35:08.9,Gyro: 1.10, Setpoint:-0.15, Output: 14.23, linear: -0.15, LSteps: -385, RSteps: 157, RPM: 4.54
35:08.9,Gyro: 1.10, Setpoint:-0.15, Output: 14.23, linear: -0.15, LSteps: -384, RSteps: 158, RPM: 6.94
35:08.9,Gyro: 1.19, Setpoint:-0.15, Output: 12.20, linear: -0.15, LSteps: -384, RSteps: 158, RPM: 6.94
35:08.9,Gyro: 1.29, Setpoint:-0.15, Output: 11.02, linear: -0.15, LSteps: -384, RSteps: 158, RPM: 6.94
35:08.9,Gyro: 1.29, Setpoint:-0.15, Output: 11.02, linear: -0.15, LSteps: -383, RSteps: 158, RPM: 4.31
35:08.9,Gyro: 1.32, Setpoint:-0.15, Output: 9.85, linear: -0.15, LSteps: -383, RSteps: 159, RPM: 7.23
35:08.9,Gyro: 1.35, Setpoint:-0.15, Output: 8.87, linear: -0.15, LSteps: -382, RSteps: 159, RPM: 7.23
35:08.9,Gyro: 1.35, Setpoint:-0.15, Output: 8.87, linear: -0.15, LSteps: -382, RSteps: 159, RPM: 7.23
35:09.0,Gyro: 1.36, Setpoint:-0.15, Output: 8.10, linear: -0.15, LSteps: -382, RSteps: 159, RPM: 7.23
35:09.0,Gyro: 1.33, Setpoint:-0.15, Output: 7.61, linear: -0.15, LSteps: -382, RSteps: 159, RPM: 7.23
35:09.0,Gyro: 1.33, Setpoint:-0.15, Output: 7.61, linear: -0.15, LSteps: -382, RSteps: 159, RPM: 7.23
35:09.0,Gyro: 1.30, Setpoint:-0.15, Output: 7.14, linear: -0.15, LSteps: -382, RSteps: 160, RPM: 2.51
35:09.0,Gyro: 1.30, Setpoint:-0.15, Output: 6.46, linear: -0.15, LSteps: -381, RSteps: 160, RPM: 2.51
35:09.0,Gyro: 1.30, Setpoint:-0.15, Output: 6.46, linear: -0.15, LSteps: -381, RSteps: 160, RPM: 2.51
35:09.0,Gyro: 1.34, Setpoint:-0.15, Output: 5.49, linear: -0.15, LSteps: -381, RSteps: 160, RPM: 2.51
35:09.0,Gyro: 1.44, Setpoint:-0.15, Output: 3.99, linear: -0.15, LSteps: -381, RSteps: 160, RPM: 2.51
35:09.0,Gyro: 1.44, Setpoint:-0.15, Output: 3.99, linear: -0.15, LSteps: -380, RSteps: 161, RPM: 2.97
35:09.0,Gyro: 1.50, Setpoint:-0.15, Output: 2.73, linear: -0.15, LSteps: -380, RSteps: 161, RPM: 2.97
35:09.0,Gyro: 1.65, Setpoint:-0.15, Output: 1.39, linear: -0.15, LSteps: -380, RSteps: 161, RPM: 2.97
35:09.1,Gyro: 1.65, Setpoint:-0.15, Output: 1.39, linear: -0.15, LSteps: -380, RSteps: 161, RPM: 2.97
35:09.1,Gyro: 1.75, Setpoint:-0.15, Output: -0.89, linear: -0.15, LSteps: -381, RSteps: 160, RPM: 2.51
35:09.1,Gyro: 1.98, Setpoint:-0.15, Output: -2.64, linear: -0.15, LSteps: -381, RSteps: 160, RPM: 2.51
35:09.1,Gyro: 1.98, Setpoint:-0.15, Output: -2.64, linear: -0.15, LSteps: -381, RSteps: 160, RPM: 2.51
35:09.1,Gyro: 2.10, Setpoint:-0.15, Output: -5.57, linear: -0.15, LSteps: -381, RSteps: 160, RPM: 2.51
35:09.1,Gyro: 2.24, Setpoint:-0.15, Output: -7.70, linear: -0.15, LSteps: -381, RSteps: 160, RPM: 2.51
35:09.1,Gyro: 2.55, Setpoint:-0.15, Output: -11.38, linear: -0.15, LSteps: -382, RSteps: 160, RPM: 2.58
35:09.1,Gyro: 2.55, Setpoint:-0.15, Output: -11.38, linear: -0.15, LSteps: -382, RSteps: 160, RPM: 2.58
35:09.1,Gyro: 2.72, Setpoint:-0.15, Output: -14.00, linear: -0.15, LSteps: -382, RSteps: 159, RPM: 2.58
35:09.2,Gyro: 3.10, Setpoint:-0.15, Output: -16.89, linear: -0.15, LSteps: -382, RSteps: 159, RPM: 2.58
35:09.2,Gyro: 3.10, Setpoint:-0.15, Output: -16.89, linear: -0.15, LSteps: -383, RSteps: 159, RPM: 3.88
35:09.2,Gyro: 3.32, Setpoint:-0.15, Output: -21.63, linear: -0.15, LSteps: -384, RSteps: 158, RPM: 7.69
35:09.2,Gyro: 3.53, Setpoint:-0.15, Output: -24.95, linear: -0.15, LSteps: -384, RSteps: 158, RPM: 7.69
35:09.2,Gyro: 3.99, Setpoint:-0.15, Output: -30.43, linear: -0.15, LSteps: -384, RSteps: 158, RPM: 7.69
35:09.2,Gyro: 3.99, Setpoint:-0.15, Output: -30.43, linear: -0.15, LSteps: -384, RSteps: 158, RPM: 7.69
35:09.2,Gyro: 4.25, Setpoint:-0.15, Output: -34.53, linear: -0.15, LSteps: -384, RSteps: 158, RPM: 7.69
35:09.2,Gyro: 4.84, Setpoint:-0.15, Output: -38.87, linear: -0.15, LSteps: -385, RSteps: 157, RPM: 2.51
35:09.2,Gyro: 4.84, Setpoint:-0.15, Output: -38.87, linear: -0.15, LSteps: -386, RSteps: 157, RPM: 11.95
35:09.2,Gyro: 5.15, Setpoint:-0.15, Output: -46.02, linear: -0.15, LSteps: -387, RSteps: 157, RPM: 12.90
35:09.2,Gyro: 5.47, Setpoint:-0.15, Output: -51.12, linear: -0.15, LSteps: -388, RSteps: 157, RPM: 12.35
35:09.3,Gyro: 6.18, Setpoint:-0.15, Output: -59.57, linear: -0.15, LSteps: -390, RSteps: 155, RPM: 16.59
35:09.3,Gyro: 6.18, Setpoint:-0.15, Output: -59.57, linear: -0.15, LSteps: -393, RSteps: 153, RPM: 23.90
35:09.3,Gyro: 6.35, Setpoint:-0.15, Output: -63.90, linear: -0.15, LSteps: -393, RSteps: 150, RPM: 25.78
35:09.3,Gyro: 6.34, Setpoint:-0.15, Output: -66.73, linear: -0.15, LSteps: -396, RSteps: 150, RPM: 25.56
35:09.3,Gyro: 6.34, Setpoint:-0.15, Output: -66.73, linear: -0.15, LSteps: -399, RSteps: 147, RPM: 30.82
35:09.3,Gyro: 6.27, Setpoint:-0.15, Output: -69.31, linear: -0.15, LSteps: -402, RSteps: 144, RPM: 33.67
35:09.3,Gyro: 6.05, Setpoint:-0.15, Output: -70.55, linear: -0.15, LSteps: -403, RSteps: 143, RPM: 33.26
35:09.3,Gyro: 5.48, Setpoint:-0.15, Output: -68.89, linear: -0.15, LSteps: -407, RSteps: 139, RPM: 35.24
35:09.3,Gyro: 5.48, Setpoint:-0.15, Output: -68.89, linear: -0.15, LSteps: -411, RSteps: 135, RPM: 38.25
35:09.4,Gyro: 5.08, Setpoint:-0.15, Output: -68.36, linear: -0.15, LSteps: -412, RSteps: 131, RPM: 39.07
35:09.4,Gyro: 4.31, Setpoint:-0.15, Output: -64.59, linear: -0.15, LSteps: -417, RSteps: 129, RPM: 38.85
35:09.4,Gyro: 4.31, Setpoint:-0.15, Output: -64.59, linear: -0.15, LSteps: -420, RSteps: 126, RPM: 38.16
35:09.4,Gyro: 3.93, Setpoint:-0.15, Output: -63.62, linear: -0.15, LSteps: -424, RSteps: 121, RPM: 39.62
35:09.4,Gyro: 3.02, Setpoint:-0.15, Output: -61.95, linear: -0.15, LSteps: -426, RSteps: 119, RPM: 39.07
35:09.4,Gyro: 3.02, Setpoint:-0.15, Output: -61.95, linear: -0.15, LSteps: -429, RSteps: 115, RPM: 38.15
35:09.4,Gyro: 2.62, Setpoint:-0.15, Output: -56.67, linear: -0.15, LSteps: -433, RSteps: 111, RPM: 37.17
35:09.4,Gyro: 2.24, Setpoint:-0.15, Output: -54.93, linear: -0.15, LSteps: -434, RSteps: 110, RPM: 37.63
35:09.4,Gyro: 1.46, Setpoint:-0.15, Output: -49.76, linear: -0.15, LSteps: -438, RSteps: 106, RPM: 35.15
35:09.4,Gyro: 1.46, Setpoint:-0.15, Output: -49.76, linear: -0.15, LSteps: -442, RSteps: 102, RPM: 32.93
35:09.4,Gyro: 1.08, Setpoint:-0.15, Output: -47.47, linear: -0.15, LSteps: -442, RSteps: 98, RPM: 32.65
35:09.5,Gyro: 0.43, Setpoint:-0.15, Output: -45.27, linear: -0.15, LSteps: -446, RSteps: 97, RPM: 31.90
35:09.5,Gyro: 0.43, Setpoint:-0.15, Output: -45.27, linear: -0.15, LSteps: -449, RSteps: 94, RPM: 30.00
35:09.5,Gyro: 0.17, Setpoint:-0.15, Output: -41.13, linear: -0.15, LSteps: -452, RSteps: 91, RPM: 28.91
35:09.5,Gyro: -0.04, Setpoint:-0.15, Output: -39.56, linear: -0.15, LSteps: -454, RSteps: 90, RPM: 52.42
35:09.5,Gyro: -0.39, Setpoint:-0.15, Output: -36.79, linear: -0.15, LSteps: -457, RSteps: 87, RPM: 26.77
35:09.5,Gyro: -0.39, Setpoint:-0.15, Output: -36.79, linear: -0.15, LSteps: -459, RSteps: 84, RPM: 24.78
35:09.5,Gyro: -0.52, Setpoint:-0.15, Output: -35.65, linear: -0.15, LSteps: -460, RSteps: 82, RPM: 23.52
35:09.5,Gyro: -0.73, Setpoint:-0.15, Output: -34.53, linear: -0.15, LSteps: -463, RSteps: 81, RPM: 89.98
35:09.5,Gyro: -0.73, Setpoint:-0.15, Output: -34.53, linear: -0.15, LSteps: -465, RSteps: 79, RPM: 22.55
35:09.6,Gyro: -0.79, Setpoint:-0.15, Output: -33.09, linear: -0.15, LSteps: -468, RSteps: 77, RPM: 20.53
35:09.6,Gyro: -0.86, Setpoint:-0.15, Output: -32.43, linear: -0.15, LSteps: -468, RSteps: 76, RPM: 20.53
35:09.6,Gyro: -0.86, Setpoint:-0.15, Output: -32.43, linear: -0.15, LSteps: -470, RSteps: 74, RPM: 20.58
35:09.6,Gyro: -0.88, Setpoint:-0.15, Output: -31.71, linear: -0.15, LSteps: -473, RSteps: 72, RPM: 32.52
35:09.6,Gyro: -0.86, Setpoint:-0.15, Output: -31.54, linear: -0.15, LSteps: -474, RSteps: 72, RPM: 19.15
35:09.6,Gyro: -0.72, Setpoint:-0.15, Output: -31.66, linear: -0.15, LSteps: -476, RSteps: 69, RPM: 17.94
35:09.6,Gyro: -0.72, Setpoint:-0.15, Output: -31.66, linear: -0.15, LSteps: -478, RSteps: 68, RPM: 17.58
35:09.6,Gyro: -0.61, Setpoint:-0.15, Output: -32.94, linear: -0.15, LSteps: -478, RSteps: 66, RPM: 17.63
35:09.6,Gyro: -0.29, Setpoint:-0.15, Output: -33.98, linear: -0.15, LSteps: -480, RSteps: 65, RPM: 17.63
35:09.6,Gyro: -0.29, Setpoint:-0.15, Output: -33.98, linear: -0.15, LSteps: -482, RSteps: 64, RPM: 18.75
35:09.7,Gyro: -0.13, Setpoint:-0.15, Output: -36.45, linear: -0.15, LSteps: -484, RSteps: 62, RPM: 19.16
35:09.7,Gyro: 0.05, Setpoint:-0.15, Output: -37.86, linear: -0.15, LSteps: -484, RSteps: 61, RPM: 19.16
35:09.7,Gyro: 0.42, Setpoint:-0.15, Output: -40.96, linear: -0.15, LSteps: -486, RSteps: 58, RPM: 19.19
35:09.7,Gyro: 0.42, Setpoint:-0.15, Output: -40.96, linear: -0.15, LSteps: -488, RSteps: 56, RPM: 17.28
35:09.7,Gyro: 0.64, Setpoint:-0.15, Output: -43.05, linear: -0.15, LSteps: -488, RSteps: 54, RPM: 20.34
35:09.7,Gyro: 0.71, Setpoint:-0.15, Output: -43.75, linear: -0.15, LSteps: -491, RSteps: 53, RPM: 20.89
35:09.7,Gyro: 0.71, Setpoint:-0.15, Output: -43.75, linear: -0.15, LSteps: -494, RSteps: 51, RPM: 158.54
35:09.7,Gyro: 0.76, Setpoint:-0.15, Output: -44.72, linear: -0.15, LSteps: -496, RSteps: 49, RPM: 22.62
35:09.7,Gyro: 0.79, Setpoint:-0.15, Output: -45.44, linear: -0.15, LSteps: -497, RSteps: 48, RPM: 23.26
35:09.7,Gyro: 0.65, Setpoint:-0.20, Output: -45.17, linear: -0.20, LSteps: -454, RSteps: -1, RPM: 24.17
35:09.7,Gyro: 0.65, Setpoint:-0.20, Output: -45.17, linear: -0.20, LSteps: -456, RSteps: -3, RPM: 24.00
35:09.8,Gyro: 0.62, Setpoint:-0.20, Output: -45.30, linear: -0.20, LSteps: -456, RSteps: -6, RPM: 25.30
35:09.8,Gyro: 0.34, Setpoint:-0.20, Output: -44.77, linear: -0.20, LSteps: -459, RSteps: -6, RPM: 25.30
35:09.8,Gyro: 0.34, Setpoint:-0.20, Output: -44.77, linear: -0.20, LSteps: -462, RSteps: -9, RPM: 24.22
35:09.8,Gyro: 0.21, Setpoint:-0.20, Output: -42.74, linear: -0.20, LSteps: -464, RSteps: -12, RPM: 24.43
35:09.8,Gyro: 0.06, Setpoint:-0.20, Output: -41.70, linear: -0.20, LSteps: -465, RSteps: -12, RPM: 25.46
35:09.8,Gyro: -0.29, Setpoint:-0.20, Output: -38.94, linear: -0.20, LSteps: -468, RSteps: -16, RPM: 24.55
35:09.8,Gyro: -0.29, Setpoint:-0.20, Output: -38.94, linear: -0.20, LSteps: -470, RSteps: -18, RPM: 24.84
35:09.8,Gyro: -0.46, Setpoint:-0.20, Output: -37.55, linear: -0.20, LSteps: -471, RSteps: -21, RPM: 23.41
35:09.8,Gyro: -0.78, Setpoint:-0.20, Output: -36.12, linear: -0.20, LSteps: -474, RSteps: -22, RPM: 23.66
35:09.9,Gyro: -0.78, Setpoint:-0.20, Output: -36.12, linear: -0.20, LSteps: -476, RSteps: -25, RPM: 22.88
35:09.9,Gyro: -0.93, Setpoint:-0.20, Output: -33.42, linear: -0.20, LSteps: -478, RSteps: -27, RPM: 21.61
35:09.9,Gyro: -1.15, Setpoint:-0.20, Output: -32.17, linear: -0.20, LSteps: -479, RSteps: -28, RPM: 20.33
35:09.9,Gyro: -1.15, Setpoint:-0.20, Output: -32.17, linear: -0.20, LSteps: -481, RSteps: -30, RPM: 20.22
35:09.9,Gyro: -1.27, Setpoint:-0.20, Output: -30.00, linear: -0.20, LSteps: -483, RSteps: -32, RPM: 18.93
35:09.9,Gyro: -1.36, Setpoint:-0.20, Output: -28.70, linear: -0.20, LSteps: -483, RSteps: -32, RPM: 18.00
35:09.9,Gyro: -1.55, Setpoint:-0.20, Output: -26.61, linear: -0.20, LSteps: -485, RSteps: -34, RPM: 17.94
35:09.9,Gyro: -1.55, Setpoint:-0.20, Output: -26.61, linear: -0.20, LSteps: -487, RSteps: -36, RPM: 16.95
35:09.9,Gyro: -1.64, Setpoint:-0.20, Output: -25.29, linear: -0.20, LSteps: -487, RSteps: -38, RPM: 14.95
35:09.9,Gyro: -1.73, Setpoint:-0.20, Output: -24.16, linear: -0.20, LSteps: -490, RSteps: -39, RPM: 375.52
35:10.0,Gyro: -1.73, Setpoint:-0.20, Output: -24.16, linear: -0.20, LSteps: -491, RSteps: -40, RPM: 14.36
35:10.0,Gyro: -1.75, Setpoint:-0.20, Output: -23.00, linear: -0.20, LSteps: -493, RSteps: -42, RPM: 13.63
35:10.0,Gyro: -1.77, Setpoint:-0.20, Output: -22.09, linear: -0.20, LSteps: -493, RSteps: -42, RPM: 13.63
35:10.0,Gyro: -1.76, Setpoint:-0.20, Output: -21.46, linear: -0.20, LSteps: -495, RSteps: -44, RPM: 28.68
35:10.0,Gyro: -1.76, Setpoint:-0.20, Output: -21.46, linear: -0.20, LSteps: -496, RSteps: -45, RPM: 21.07
35:10.0,Gyro: -1.72, Setpoint:-0.20, Output: -21.02, linear: -0.20, LSteps: -497, RSteps: -46, RPM: 11.10
35:10.0,Gyro: -1.65, Setpoint:-0.20, Output: -20.70, linear: -0.20, LSteps: -498, RSteps: -46, RPM: 11.10
35:10.0,Gyro: -1.65, Setpoint:-0.20, Output: -20.70, linear: -0.20, LSteps: -499, RSteps: -47, RPM: 9.41
35:10.0,Gyro: -1.62, Setpoint:-0.20, Output: -20.47, linear: -0.20, LSteps: -500, RSteps: -48, RPM: 11.08
35:10.0,Gyro: -1.59, Setpoint:-0.20, Output: -19.97, linear: -0.20, LSteps: -500, RSteps: -48, RPM: 11.08
35:10.0,Gyro: -1.59, Setpoint:-0.20, Output: -19.97, linear: -0.20, LSteps: -501, RSteps: -49, RPM: 8.53
35:10.1,Gyro: -1.57, Setpoint:-0.20, Output: -19.48, linear: -0.20, LSteps: -502, RSteps: -50, RPM: 9.84
35:10.1,Gyro: -1.57, Setpoint:-0.20, Output: -18.83, linear: -0.20, LSteps: -502, RSteps: -50, RPM: 58.65
35:10.1,Gyro: -1.54, Setpoint:-0.20, Output: -18.48, linear: -0.20, LSteps: -504, RSteps: -51, RPM: 58.65
35:10.1,Gyro: -1.54, Setpoint:-0.20, Output: -18.48, linear: -0.20, LSteps: -505, RSteps: -52, RPM: 10.94
35:10.1,Gyro: -1.54, Setpoint:-0.20, Output: -17.85, linear: -0.20, LSteps: -505, RSteps: -53, RPM: 7.67
35:10.1,Gyro: -1.55, Setpoint:-0.20, Output: -17.22, linear: -0.20, LSteps: -506, RSteps: -53, RPM: 7.67
35:10.1,Gyro: -1.55, Setpoint:-0.20, Output: -17.22, linear: -0.20, LSteps: -507, RSteps: -53, RPM: 6.51
35:10.1,Gyro: -1.55, Setpoint:-0.20, Output: -16.46, linear: -0.20, LSteps: -507, RSteps: -54, RPM: 6.51
35:10.1,Gyro: -1.57, Setpoint:-0.20, Output: -15.65, linear: -0.20, LSteps: -507, RSteps: -54, RPM: 7.33
35:10.1,Gyro: -1.65, Setpoint:-0.20, Output: -14.38, linear: -0.20, LSteps: -508, RSteps: -55, RPM: 7.33
35:10.2,Gyro: -1.65, Setpoint:-0.20, Output: -14.38, linear: -0.20, LSteps: -508, RSteps: -55, RPM: 7.33
35:10.2,Gyro: -1.64, Setpoint:-0.20, Output: -13.75, linear: -0.20, LSteps: -508, RSteps: -55, RPM: 3.71
35:10.2,Gyro: -1.67, Setpoint:-0.20, Output: -12.90, linear: -0.20, LSteps: -509, RSteps: -55, RPM: 3.71
35:10.2,Gyro: -1.67, Setpoint:-0.20, Output: -12.90, linear: -0.20, LSteps: -510, RSteps: -55, RPM: 6.08
35:10.2,Gyro: -1.69, Setpoint:-0.20, Output: -11.97, linear: -0.20, LSteps: -510, RSteps: -55, RPM: 6.08
35:10.2,Gyro: -1.71, Setpoint:-0.20, Output: -11.15, linear: -0.20, LSteps: -511, RSteps: -55, RPM: 7.94
35:10.2,Gyro: -1.68, Setpoint:-0.20, Output: -10.65, linear: -0.20, LSteps: -511, RSteps: -55, RPM: 7.94
35:10.2,Gyro: -1.68, Setpoint:-0.20, Output: -10.65, linear: -0.20, LSteps: -511, RSteps: -55, RPM: 7.94
35:10.2,Gyro: -1.69, Setpoint:-0.20, Output: -9.89, linear: -0.20, LSteps: -511, RSteps: -55, RPM: 7.94
35:10.3,Gyro: -1.65, Setpoint:-0.20, Output: -9.52, linear: -0.20, LSteps: -511, RSteps: -55, RPM: 7.94
35:10.3,Gyro: -1.65, Setpoint:-0.20, Output: -9.52, linear: -0.20, LSteps: -512, RSteps: -55, RPM: 2.65
35:10.3,Gyro: -1.63, Setpoint:-0.20, Output: -8.95, linear: -0.20, LSteps: -512, RSteps: -55, RPM: 2.65
35:10.3,Gyro: -1.66, Setpoint:-0.20, Output: -8.28, linear: -0.20, LSteps: -512, RSteps: -55, RPM: 2.65
35:10.3,Gyro: -1.66, Setpoint:-0.20, Output: -8.28, linear: -0.20, LSteps: -512, RSteps: -55, RPM: 2.65
35:10.3,Gyro: -1.70, Setpoint:-0.20, Output: -7.03, linear: -0.20, LSteps: -513, RSteps: -55, RPM: 2.97
35:10.3,Gyro: -1.75, Setpoint:-0.20, Output: -5.92, linear: -0.20, LSteps: -513, RSteps: -55, RPM: 2.97
35:10.3,Gyro: -1.89, Setpoint:-0.20, Output: -4.06, linear: -0.20, LSteps: -513, RSteps: -55, RPM: 2.97
35:10.3,Gyro: -1.89, Setpoint:-0.20, Output: -4.06, linear: -0.20, LSteps: -513, RSteps: -55, RPM: 2.97
35:10.3,Gyro: -1.98, Setpoint:-0.20, Output: -2.58, linear: -0.20, LSteps: -513, RSteps: -55, RPM: 2.51
35:10.3,Gyro: -2.20, Setpoint:-0.20, Output: -0.89, linear: -0.20, LSteps: -514, RSteps: -55, RPM: 2.51
35:10.4,Gyro: -2.20, Setpoint:-0.20, Output: -0.89, linear: -0.20, LSteps: -514, RSteps: -55, RPM: 2.51
35:10.4,Gyro: -2.31, Setpoint:-0.20, Output: 1.87, linear: -0.20, LSteps: -514, RSteps: -55, RPM: 2.51
35:10.4,Gyro: -2.45, Setpoint:-0.20, Output: 3.94, linear: -0.20, LSteps: -514, RSteps: -55, RPM: 2.51
